,location,total_sqft,bath,balcony,price,BHK,price_per_sqft
6941,Other,1012.0,2.0,0.0,42.0,2.0,4150.2
6942,Chandapura,1200.0,2.0,1.0,65.0,2.0,5416.67
6943,Sarjapur  Road,1115.0,2.0,2.0,43.0,2.0,3856.5
6944,Green Glen Layout,1680.0,4.0,3.0,95.0,3.0,5654.76
6945,Old Madras Road,1171.0,2.0,2.0,72.0,2.0,6148.59
6946,Tumkur Road,1027.0,2.0,1.0,68.62,2.0,6681.6
6947,Other,1700.0,3.0,3.0,75.0,3.0,4411.76
6948,Kanakapura,1090.0,2.0,2.0,38.15,2.0,3500.0
6949,Hennur Road,1232.0,2.0,1.0,74.0,2.0,6006.49
6950,Anekal,766.0,2.0,2.0,28.0,2.0,3655.35
6952,Kanakpura Road,525.0,1.0,1.0,27.0,1.0,5142.86
6954,JP Nagar,1452.0,2.0,1.0,41.0,3.0,2823.69
6955,Choodasandra,1254.0,2.0,1.0,65.0,3.0,5183.41
6957,Kanakpura Road,1593.0,3.0,1.0,118.0,3.0,7407.41
6958,Other,1333.0,2.0,2.0,77.27,2.0,5796.7
6959,Other,1100.0,3.0,1.0,110.0,3.0,10000.0
6960,Raja Rajeshwari Nagar,1375.0,2.0,1.0,54.99,3.0,3999.27
6961,Ardendale,1650.0,3.0,3.0,82.0,3.0,4969.7
6962,Thanisandra,1430.0,2.0,2.0,51.48,3.0,3600.0
6963,Electronic City,940.0,2.0,1.0,54.0,2.0,5744.68
6964,Electronic City,435.0,1.0,1.0,21.0,1.0,4827.59
6965,Begur Road,1160.0,2.0,2.0,36.54,2.0,3150.0
6966,Electronic City,1500.0,2.0,1.0,77.5,3.0,5166.67
6967,Koramangala,1890.0,2.0,1.0,100.0,3.0,5291.01
6968,Other,1050.0,2.0,1.0,70.0,2.0,6666.67
6970,Haralur Road,1027.0,2.0,2.0,43.0,2.0,4186.95
6971,Whitefield,1390.0,2.0,2.0,61.28,3.0,4408.63
6973,Tumkur Road,1459.0,2.0,1.0,95.0,3.0,6511.31
6974,Yelahanka,1711.0,3.0,3.0,85.61,3.0,5003.51
6975,Hoodi,1250.0,2.0,2.0,98.0,2.0,7840.0
6976,Chandapura,645.0,1.0,1.0,16.45,1.0,2550.39
6977,Anandapura,875.0,2.0,1.0,57.0,2.0,6514.29
6978,Ramamurthy Nagar,1334.0,2.0,1.0,67.0,2.0,5022.49
6979,Other,1140.0,2.0,1.0,32.92,2.0,2887.72
6980,Sarjapur  Road,1115.0,2.0,2.0,50.0,2.0,4484.3
6983,Thigalarapalya,2072.0,4.0,2.0,160.0,3.0,7722.01
6986,Kengeri Satellite Town,920.0,2.0,3.0,39.0,2.0,4239.13
6987,Chandapura,598.0,2.0,0.0,25.29,2.0,4229.1
6988,Other,1310.0,3.0,3.0,95.0,4.0,7251.91
6989,Electronic City,1631.0,3.0,2.0,80.0,3.0,4904.97
6990,Kanakpura Road,525.0,1.0,1.0,27.5,1.0,5238.1
6991,Jalahalli,1395.0,3.0,3.0,82.0,3.0,5878.14
6992,Other,2000.0,3.0,2.0,105.0,3.0,5250.0
6993,Hennur Road,1232.0,2.0,1.0,66.0,2.0,5357.14
6994,Other,1075.0,2.0,1.0,55.0,2.0,5116.28
6995,Gubbalala,1205.0,2.0,2.0,70.0,2.0,5809.13
6998,Rayasandra,1179.0,2.0,1.0,55.0,3.0,4664.97
6999,Kodigehaali,1013.0,2.0,1.0,51.0,2.0,5034.55
7000,Uttarahalli,1160.0,2.0,2.0,40.6,2.0,3500.0
7002,7th Phase JP Nagar,1200.0,2.0,2.0,62.5,2.0,5208.33
7004,Uttarahalli,1255.0,2.0,3.0,50.19,3.0,3999.2
7006,Other,1069.0,2.0,1.0,55.0,2.0,5145.0
7007,Other,1200.0,3.0,2.0,99.0,3.0,8250.0
7009,Marathahalli,1065.0,2.0,2.0,55.0,2.0,5164.32
7010,Lakshminarayana Pura,1395.0,2.0,0.0,75.0,2.0,5376.34
7011,Hebbal Kempapura,1725.0,2.0,1.0,165.0,3.0,9565.22
7012,Other,1007.0,2.0,2.0,43.0,2.0,4270.11
7013,Kengeri,1436.0,2.0,2.0,55.0,3.0,3830.08
7015,Hebbal,1645.0,3.0,2.0,117.0,3.0,7112.46
7016,Kengeri,1200.0,2.0,0.0,58.0,2.0,4833.33
7017,Mysore Road,940.0,2.0,1.0,43.61,2.0,4639.36
7021,Haralur Road,1194.0,2.0,2.0,47.0,2.0,3936.35
7023,Dodda Nekkundi,1829.0,3.0,2.0,125.0,3.0,6834.34
7024,Whitefield,1800.0,4.0,3.0,178.0,4.0,9888.89
7025,Other,1000.0,2.0,1.0,60.0,2.0,6000.0
7028,Other,675.0,1.0,1.0,15.0,2.0,2222.22
7029,Hebbal,1390.0,2.0,2.0,95.0,2.0,6834.53
7030,Lakshminarayana Pura,1500.0,3.0,2.0,104.0,3.0,6933.33
7031,Vijayanagar,2047.0,3.0,2.0,136.0,3.0,6643.87
7032,Jakkur,1202.0,2.0,1.0,79.0,2.0,6572.38
7033,Other,1012.0,2.0,1.0,59.0,2.0,5830.04
7034,Gunjur,2132.0,3.0,3.0,80.0,3.0,3752.35
7036,Whitefield,605.0,1.0,1.0,40.0,1.0,6611.57
7037,Harlur,1331.0,2.0,1.0,88.0,2.0,6611.57
7038,Margondanahalli,1200.0,2.0,0.0,69.0,2.0,5750.0
7042,Kammanahalli,600.0,2.0,1.0,50.0,3.0,8333.33
7043,Other,1280.0,2.0,2.0,49.0,3.0,3828.12
7044,Balagere,1007.0,2.0,1.0,62.0,2.0,6156.9
7045,Thanisandra,1370.0,2.0,1.0,61.0,3.0,4452.55
7046,Other,925.0,2.0,2.0,35.0,2.0,3783.78
7047,TC Palaya,1500.0,2.0,0.0,75.0,2.0,5000.0
7048,Attibele,450.0,1.0,1.0,12.5,1.0,2777.78
7050,Hennur Road,1341.0,2.0,1.0,95.0,2.0,7084.27
7051,2nd Phase Judicial Layout,1350.0,2.0,2.0,47.25,3.0,3500.0
7052,Tumkur Road,992.0,2.0,1.0,60.0,2.0,6048.39
7053,Uttarahalli,1163.0,2.0,2.0,68.0,2.0,5846.95
7054,Sarjapur  Road,1229.0,2.0,2.0,70.0,2.0,5695.69
7055,Other,600.0,2.0,2.0,39.0,2.0,6500.0
7056,Electronic City Phase II,1219.0,2.0,1.0,61.26,2.0,5025.43
7057,Raja Rajeshwari Nagar,1525.0,2.0,2.0,99.13,3.0,6500.33
7058,Kasavanhalli,1147.0,2.0,1.0,60.0,2.0,5231.04
7059,Akshaya Nagar,1412.0,2.0,3.0,88.0,3.0,6232.29
7061,Sarjapur  Road,1044.0,2.0,1.0,34.77,2.0,3330.46
7062,Nagarbhavi,1190.0,2.0,2.0,63.0,2.0,5294.12
7063,Other,1240.0,2.0,2.0,65.0,3.0,5241.94
7064,Jigani,1352.0,3.0,1.0,65.0,3.0,4807.69
7065,Other,1100.0,2.0,2.0,55.0,2.0,5000.0
7066,Uttarahalli,1330.0,2.0,2.0,39.9,3.0,3000.0
7067,Other,1700.0,3.0,2.0,111.0,3.0,6529.41
7068,Electronic City,1355.0,2.0,1.0,67.0,2.0,4944.65
7069,Ramamurthy Nagar,1200.0,2.0,1.0,46.0,2.0,3833.33
7070,Kengeri,400.0,2.0,1.0,25.0,1.0,6250.0
7071,Sarjapur  Road,1342.0,2.0,2.0,70.0,2.0,5216.1
7072,Begur Road,1615.0,3.0,2.0,50.87,3.0,3149.85
7073,Other,1340.0,2.0,1.0,65.0,2.0,4850.75
7074,Other,1200.0,2.0,1.0,54.0,2.0,4500.0
7076,Devanahalli,1080.0,2.0,1.0,52.0,2.0,4814.81
7077,Other,1600.0,2.0,1.0,31.0,2.0,1937.5
7078,Electronic City,1200.0,2.0,0.0,34.0,2.0,2833.33
7080,Other,1780.0,3.0,0.0,110.0,3.0,6179.78
7081,Amruthahalli,1605.0,3.0,2.0,65.0,3.0,4049.84
7083,Other,646.0,2.0,1.0,65.0,3.0,10061.92
7084,Kammanahalli,1200.0,2.0,2.0,80.0,2.0,6666.67
7085,Margondanahalli,900.0,2.0,0.0,49.0,2.0,5444.44
7086,Sarjapur,1830.0,3.0,1.0,88.0,3.0,4808.74
7090,Chandapura,715.0,2.0,0.0,32.0,3.0,4475.52
7091,Chandapura,1230.0,2.0,2.0,31.37,3.0,2550.41
7092,Uttarahalli,1065.0,2.0,1.0,42.59,2.0,3999.06
7095,Other,900.0,2.0,0.0,65.0,3.0,7222.22
7096,Other,946.0,2.0,2.0,45.0,2.0,4756.87
7097,Other,1500.0,1.0,0.0,60.0,1.0,4000.0
7098,Sarjapur  Road,1711.0,3.0,1.0,110.0,3.0,6428.99
7100,Chandapura,950.0,2.0,1.0,25.65,2.0,2700.0
7101,Kudlu Gate,1656.0,3.0,2.0,80.0,3.0,4830.92
7102,Uttarahalli,1075.0,2.0,1.0,46.76,2.0,4349.77
7103,Harlur,1752.12,3.0,2.0,133.0,3.0,7590.8
7105,Other,1540.0,3.0,3.0,85.0,3.0,5519.48
7107,Other,665.0,1.0,2.0,32.0,1.0,4812.03
7108,Sector 2 HSR Layout,1665.0,3.0,2.0,110.0,3.0,6606.61
7109,Electronics City Phase 1,1145.0,2.0,1.0,54.0,2.0,4716.16
7110,Whitefield,1185.0,2.0,2.0,41.0,2.0,3459.92
7112,Marathahalli,1693.0,3.0,2.0,125.0,3.0,7383.34
7115,Uttarahalli,1155.0,2.0,1.0,40.6,2.0,3515.15
7116,Other,1610.0,2.0,2.0,64.4,3.0,4000.0
7117,Whitefield,1200.0,3.0,2.0,56.58,3.0,4715.0
7119,EPIP Zone,1709.0,3.0,1.0,80.0,3.0,4681.1
7120,Amruthahalli,600.0,4.0,0.0,60.0,4.0,10000.0
7123,Gottigere,1400.0,2.0,1.0,50.0,3.0,3571.43
7124,KR Puram,1200.0,2.0,1.0,42.0,2.0,3500.0
7125,Other,1439.0,3.0,1.0,57.23,3.0,3977.07
7126,Kasavanhalli,1375.0,2.0,2.0,72.0,2.0,5236.36
7128,Vijayanagar,1200.0,2.0,1.0,75.0,3.0,6250.0
7129,Yelahanka,1315.0,2.0,3.0,75.0,2.0,5703.42
7130,Dommasandra,1500.0,2.0,0.0,40.0,2.0,2666.67
7132,Vijayanagar,1178.0,2.0,3.0,82.0,2.0,6960.95
7133,Bannerghatta Road,1430.0,3.0,2.0,59.0,3.0,4125.87
7134,Mahadevpura,1400.0,2.0,2.0,65.8,3.0,4700.0
7135,Thanisandra,1093.0,2.0,2.0,72.0,2.0,6587.37
7136,Horamavu Banaswadi,1200.0,2.0,1.0,45.0,2.0,3750.0
7139,Whitefield,2210.0,3.0,2.0,156.0,3.0,7058.82
7140,Uttarahalli,1150.0,2.0,2.0,70.0,2.0,6086.96
7141,Other,1435.0,2.0,1.0,60.0,3.0,4181.18
7143,Whitefield,1173.0,2.0,1.0,78.2,2.0,6666.67
7144,Thanisandra,1140.0,2.0,1.0,39.0,2.0,3421.05
7145,Other,1717.0,3.0,3.0,120.0,3.0,6988.93
7146,Mallasandra,1325.0,2.0,2.0,65.0,2.0,4905.66
7147,Hoodi,1370.0,3.0,2.0,67.0,3.0,4890.51
7148,Electronics City Phase 1,1025.0,2.0,1.0,90.0,2.0,8780.49
7149,Other,1409.0,2.0,3.0,62.0,3.0,4400.28
7150,Bellandur,1200.0,2.0,1.0,52.0,2.0,4333.33
7151,Thanisandra,1200.0,2.0,1.0,53.5,2.0,4458.33
7152,Whitefield,1740.0,4.0,3.0,130.0,3.0,7471.26
7153,Hennur Road,1232.0,2.0,1.0,88.0,2.0,7142.86
7154,Chandapura,1200.0,2.0,1.0,36.0,2.0,3000.0
7156,Other,1250.0,2.0,1.0,50.0,2.0,4000.0
7158,Bommanahalli,2100.0,4.0,2.0,85.0,4.0,4047.62
7159,5th Phase JP Nagar,552.0,1.0,1.0,23.5,1.0,4257.25
7160,Uttarahalli,1065.0,2.0,2.0,42.59,3.0,3999.06
7162,Other,1225.0,2.0,0.0,65.0,2.0,5306.12
7163,Other,650.0,1.0,0.0,16.0,1.0,2461.54
7164,Padmanabhanagar,1067.0,2.0,2.0,52.0,2.0,4873.48
7165,Sarjapur,1364.0,2.0,2.0,56.0,3.0,4105.57
7166,Other,1750.0,3.0,3.0,75.0,3.0,4285.71
7167,Bannerghatta Road,1240.0,2.0,1.0,71.0,2.0,5725.81
7168,Hulimavu,1200.0,2.0,0.0,75.0,2.0,6250.0
7169,Kaggadasapura,1540.0,3.0,2.0,75.0,3.0,4870.13
7170,Other,1504.0,2.0,2.0,102.0,3.0,6781.91
7171,Other,1116.0,2.0,1.0,49.8,2.0,4462.37
7173,Sarjapura - Attibele Road,1308.0,2.0,2.0,37.0,2.0,2828.75
7174,Vijayanagar,864.0,2.0,0.0,45.0,2.0,5208.33
7176,Hoskote,1069.0,2.0,2.0,38.0,3.0,3554.72
7177,Hebbal,1333.0,2.0,1.0,100.0,2.0,7501.88
7178,Other,1800.0,4.0,1.0,145.0,4.0,8055.56
7180,Thanisandra,1698.0,3.0,2.0,107.0,3.0,6301.53
7181,JP Nagar,1275.0,2.0,2.0,43.6,3.0,3419.61
7182,Raja Rajeshwari Nagar,1060.0,2.0,1.0,48.0,2.0,4528.3
7183,Hennur,1160.0,2.0,1.0,49.0,2.0,4224.14
7184,Sarjapur  Road,1484.0,2.0,2.0,65.0,3.0,4380.05
7187,Hennur Road,1310.0,2.0,1.0,66.0,2.0,5038.17
7190,Varthur,2145.0,3.0,2.0,165.0,3.0,7692.31
7191,Marathahalli,1693.0,3.0,1.0,125.0,3.0,7383.34
7192,Jigani,1230.0,3.0,3.0,60.0,3.0,4878.05
7194,Bommasandra Industrial Area,1310.0,2.0,1.0,37.83,3.0,2887.79
7195,Other,1150.0,2.0,1.0,60.0,2.0,5217.39
7196,Munnekollal,1385.0,2.0,2.0,66.5,3.0,4801.44
7197,Tumkur Road,1066.0,2.0,2.0,52.5,2.0,4924.95
7198,Thanisandra,2293.0,3.0,2.0,80.26,3.0,3500.22
7200,Other,1625.0,3.0,3.0,92.0,3.0,5661.54
7201,Vittasandra,1246.0,2.0,1.0,67.4,2.0,5409.31
7205,7th Phase JP Nagar,1000.0,2.0,1.0,70.65,2.0,7065.0
7206,Nagavarapalya,907.0,2.0,2.0,38.0,2.0,4189.64
7208,Varthur,1395.0,2.0,3.0,79.0,3.0,5663.08
7209,Other,1180.0,2.0,2.0,50.0,2.0,4237.29
7211,Electronic City,1175.0,2.0,1.0,47.0,2.0,4000.0
7212,Other,1272.0,2.0,2.0,51.5,2.0,4048.74
7213,Other,1490.0,2.0,1.0,92.0,3.0,6174.5
7214,Yeshwanthpur,1144.0,2.0,2.0,67.0,2.0,5856.64
7216,Hormavu,1143.0,2.0,1.0,53.0,2.0,4636.92
7218,Whitefield,1216.0,2.0,1.0,75.0,2.0,6167.76
7219,Other,1044.0,2.0,1.0,60.0,2.0,5747.13
7220,Prithvi Layout,1352.0,3.0,1.0,93.0,2.0,6878.7
7221,Hennur Road,1552.0,3.0,3.0,75.0,3.0,4832.47
7222,Bellandur,1785.0,3.0,2.0,120.0,3.0,6722.69
7223,Pai Layout,810.0,2.0,2.0,34.5,2.0,4259.26
7224,Banashankari Stage V,1650.0,3.0,2.0,51.98,3.0,3150.3
7225,Other,1595.0,3.0,2.0,70.39,3.0,4413.17
7226,Whitefield,1060.0,2.0,1.0,35.0,2.0,3301.89
7227,Babusapalaya,1410.0,2.0,3.0,65.0,3.0,4609.93
7228,Nagarbhavi,1523.0,2.0,2.0,56.0,3.0,3676.95
7229,Kanakpura Road,1591.0,3.0,1.0,122.0,3.0,7668.13
7230,Other,1640.0,3.0,3.0,84.0,3.0,5121.95
7231,Yelahanka New Town,450.0,1.0,0.0,16.0,1.0,3555.56
7232,Bannerghatta Road,1305.0,2.0,2.0,60.0,3.0,4597.7
7233,Yelahanka,1590.0,3.0,1.0,54.0,3.0,3396.23
7234,Kaggadasapura,1240.0,2.0,3.0,45.0,2.0,3629.03
7235,Other,1200.0,2.0,2.0,54.0,2.0,4500.0
7236,Dodda Nekkundi,1100.0,2.0,1.0,41.16,2.0,3741.82
7238,Sarjapur  Road,1115.0,2.0,1.0,50.0,2.0,4484.3
7239,Bisuvanahalli,845.0,2.0,1.0,33.0,2.0,3905.33
7241,Channasandra,1310.0,2.0,2.0,45.0,3.0,3435.11
7243,Other,959.0,2.0,1.0,42.5,2.0,4431.7
7245,Kambipura,883.0,2.0,1.0,37.0,2.0,4190.26
7246,Rachenahalli,1050.0,2.0,2.0,55.5,2.0,5285.71
7247,Yelahanka,1390.0,2.0,2.0,70.21,2.0,5051.08
7249,Kenchenahalli,1280.0,2.0,2.0,69.0,3.0,5390.62
7251,Yelahanka,1614.0,3.0,2.0,95.0,3.0,5886.0
7252,Kasturi Nagar,1000.0,2.0,0.0,58.0,2.0,5800.0
7253,Marathahalli,1196.0,2.0,2.0,57.9,2.0,4841.14
7254,Sarjapur  Road,1220.0,3.0,2.0,57.0,3.0,4672.13
7255,Ambalipura,950.0,2.0,1.0,31.95,2.0,3363.16
7257,Other,1141.0,2.0,1.0,55.0,2.0,4820.33
7258,5th Phase JP Nagar,1200.0,2.0,2.0,51.0,2.0,4250.0
7259,Kasavanhalli,1380.0,2.0,2.0,55.0,3.0,3985.51
7260,Doddathoguru,855.0,2.0,1.0,32.0,2.0,3742.69
7261,Chandapura,645.0,1.0,1.0,16.45,1.0,2550.39
7262,Chandapura,922.0,2.0,1.0,36.0,2.0,3904.56
7263,Other,1200.0,2.0,2.0,43.2,2.0,3600.0
7264,Other,1240.0,2.0,2.0,65.0,3.0,5241.94
7265,7th Phase JP Nagar,1070.0,2.0,2.0,42.0,2.0,3925.23
7266,Other,1293.0,2.0,2.0,75.0,2.0,5800.46
7267,R.T. Nagar,1380.0,2.0,1.0,50.0,3.0,3623.19
7268,Yelahanka New Town,1599.0,3.0,2.0,80.0,3.0,5003.13
7269,Other,967.0,2.0,2.0,41.1,2.0,4250.26
7270,Other,1885.0,3.0,3.0,90.0,3.0,4774.54
7271,Other,860.0,2.0,2.0,65.5,2.0,7616.28
7272,Yelahanka,1075.0,1.0,0.0,19.5,1.0,1813.95
7273,Sarjapur  Road,1050.0,2.0,1.0,63.5,2.0,6047.62
7274,Marathahalli,1595.0,3.0,2.0,88.0,3.0,5517.24
7275,Sarjapur  Road,1350.0,2.0,2.0,102.0,2.0,7555.56
7276,Hebbal,1204.0,2.0,2.0,45.0,2.0,3737.54
7278,Sarjapur  Road,1035.0,2.0,2.0,49.0,2.0,4734.3
7279,Other,1000.0,2.0,1.0,29.95,2.0,2995.0
7280,Sarjapur  Road,1457.0,3.0,3.0,85.0,3.0,5833.91
7281,Haralur Road,1194.0,2.0,2.0,47.0,2.0,3936.35
7282,Bannerghatta,1100.0,2.0,1.0,66.0,2.0,6000.0
7283,Whitefield,1655.0,3.0,3.0,120.0,3.0,7250.76
7284,Kanakpura Road,1691.2,3.0,1.0,115.0,3.0,6799.91
7285,Ramagondanahalli,1215.0,2.0,1.0,46.1,2.0,3794.24
7286,Kanakpura Road,1010.0,2.0,0.0,50.125,2.0,4962.87
7287,Hoodi,1639.0,3.0,2.0,129.0,3.0,7870.65
7288,Sarjapur  Road,1685.0,3.0,1.0,135.0,3.0,8011.87
7290,Hormavu,1100.0,2.0,3.0,38.0,2.0,3454.55
7291,Marathahalli,2122.0,3.0,2.0,125.0,3.0,5890.67
7292,Vasanthapura,1050.0,2.0,2.0,47.0,2.0,4476.19
7293,Kengeri,1230.0,2.0,2.0,45.0,2.0,3658.54
7294,5th Phase JP Nagar,1240.0,3.0,2.0,60.0,3.0,4838.71
7295,Electronic City Phase II,1252.0,2.0,3.0,65.0,3.0,5191.69
7296,Other,1374.0,2.0,2.0,88.0,3.0,6404.66
7297,8th Phase JP Nagar,500.0,1.0,1.0,30.0,1.0,6000.0
7299,Hebbal,1355.0,3.0,2.0,83.87,3.0,6189.67
7300,Banashankari,1040.0,2.0,3.0,45.0,2.0,4326.92
7301,Sarjapur  Road,1350.0,2.0,2.0,68.0,2.0,5037.04
7304,Haralur Road,1560.0,3.0,1.0,90.0,3.0,5769.23
7305,Anandapura,1151.0,2.0,1.0,43.16,2.0,3749.78
7306,Uttarahalli,1360.0,2.0,2.0,47.59,3.0,3499.26
7307,Other,1250.0,2.0,2.0,60.0,2.0,4800.0
7308,Chandapura,1110.0,2.0,2.0,29.97,3.0,2700.0
7309,Hennur Road,1015.0,2.0,2.0,50.0,2.0,4926.11
7310,Kadugodi,1351.0,2.0,2.0,78.0,3.0,5773.5
7311,Yelahanka New Town,960.0,2.0,2.0,50.0,2.0,5208.33
7312,Other,1110.0,2.0,2.0,52.0,2.0,4684.68
7313,R.T. Nagar,1680.0,3.0,2.0,72.0,3.0,4285.71
7316,Other,1350.0,3.0,2.0,48.6,3.0,3600.0
7317,Horamavu Banaswadi,1254.0,2.0,2.0,47.0,2.0,3748.01
7318,Haralur Road,1255.0,3.0,2.0,115.0,3.0,9163.35
7319,CV Raman Nagar,1051.0,2.0,3.0,61.0,2.0,5804.0
7321,Uttarahalli,1099.0,2.0,2.0,65.0,2.0,5914.47
7323,Other,2000.0,2.0,1.0,160.0,4.0,8000.0
7324,Yeshwanthpur,1541.0,2.0,2.0,130.0,2.0,8436.08
7325,Sarjapur  Road,1200.0,3.0,2.0,70.0,3.0,5833.33
7326,Whitefield,1125.0,2.0,2.0,45.0,2.0,4000.0
7327,Vittasandra,1650.0,3.0,2.0,85.0,3.0,5151.52
7328,Other,834.0,1.0,1.0,62.0,1.0,7434.05
7329,Gollarapalya Hosahalli,1320.0,3.0,2.0,60.0,3.0,4545.45
7332,Mysore Road,1500.0,3.0,2.0,74.0,3.0,4933.33
7335,Other,600.0,1.0,0.0,52.0,1.0,8666.67
7336,Whitefield,1180.0,2.0,2.0,70.0,2.0,5932.2
7337,Kadugodi,1010.0,2.0,1.0,50.0,2.0,4950.5
7338,Channasandra,1070.0,2.0,1.0,38.0,2.0,3551.4
7339,Choodasandra,1580.0,3.0,3.0,105.0,3.0,6645.57
7341,Green Glen Layout,2000.0,3.0,2.0,165.0,3.0,8250.0
7342,Iblur Village,1920.0,3.0,2.0,130.0,3.0,6770.83
7343,Sanjay nagar,1200.0,2.0,1.0,76.0,3.0,6333.33
7344,Kalena Agrahara,1040.0,2.0,2.0,45.0,2.0,4326.92
7345,Hulimavu,1430.0,2.0,2.0,90.0,3.0,6293.71
7346,Uttarahalli,1215.0,2.0,2.0,52.85,3.0,4349.79
7348,Thanisandra,1564.0,3.0,1.0,105.0,3.0,6713.55
7349,Other,800.0,2.0,1.0,52.0,3.0,6500.0
7350,Hormavu,750.0,2.0,0.0,58.0,2.0,7733.33
7351,Kasavanhalli,1200.0,2.0,2.0,60.0,2.0,5000.0
7352,Raja Rajeshwari Nagar,1128.0,2.0,1.0,48.79,2.0,4325.35
7353,Begur Road,1200.0,2.0,2.0,44.4,2.0,3700.0
7354,Other,2000.0,4.0,1.0,135.0,4.0,6750.0
7357,Yelahanka,1650.0,3.0,3.0,105.0,3.0,6363.64
7359,Yelahanka,1200.0,2.0,2.0,55.0,2.0,4583.33
7361,Kengeri Satellite Town,985.0,2.0,2.0,42.0,2.0,4263.96
7362,Ramagondanahalli,1475.0,2.0,2.0,63.0,3.0,4271.19
7364,Sarjapur  Road,1157.0,2.0,1.0,53.99,3.0,4666.38
7365,Other,900.0,2.0,3.0,35.0,2.0,3888.89
7367,GM Palaya,1030.0,2.0,1.0,60.0,2.0,5825.24
7368,Other,1000.0,2.0,1.0,46.0,2.0,4600.0
7372,Kudlu,1570.0,2.0,2.0,65.94,3.0,4200.0
7373,Kanakapura,1283.0,2.0,2.0,68.0,2.0,5300.08
7374,Electronic City Phase II,875.0,2.0,2.0,40.0,3.0,4571.43
7375,Other,1200.0,2.0,2.0,52.0,2.0,4333.33
7378,Kathriguppe,1250.0,2.0,2.0,68.75,3.0,5500.0
7380,Yelahanka,990.0,2.0,2.0,37.62,2.0,3800.0
7381,Panathur,1199.0,2.0,1.0,85.0,2.0,7089.24
7382,Other,1280.0,2.0,2.0,90.0,2.0,7031.25
7384,Other,1190.0,2.0,1.0,55.0,2.0,4621.85
7385,Yelachenahalli,1100.0,2.0,2.0,60.0,2.0,5454.55
7386,Other,2075.0,3.0,1.0,175.0,3.0,8433.73
7387,Harlur,1133.0,2.0,1.0,55.0,2.0,4854.37
7389,Whitefield,1280.0,2.0,2.0,69.0,2.0,5390.62
7390,Horamavu Agara,1250.0,3.0,2.0,65.0,3.0,5200.0
7391,Begur Road,1565.0,2.0,2.0,49.3,3.0,3150.16
7392,Other,1900.0,3.0,0.0,65.0,3.0,3421.05
7393,Munnekollal,1080.0,2.0,2.0,45.0,2.0,4166.67
7394,Battarahalli,600.0,1.0,0.0,47.0,1.0,7833.33
7396,HRBR Layout,1335.0,2.0,1.0,87.0,3.0,6516.85
7397,Vittasandra,1246.0,2.0,1.0,67.3,2.0,5401.28
7399,Sarjapur  Road,1385.0,3.0,1.0,55.0,3.0,3971.12
7400,Other,1578.0,3.0,1.0,73.9,3.0,4683.14
7401,HSR Layout,1140.0,2.0,2.0,46.0,2.0,4035.09
7402,Sarjapur  Road,1700.0,3.0,1.0,79.9,3.0,4700.0
7403,Other,1050.0,4.0,0.0,90.0,4.0,8571.43
7404,Vidyaranyapura,1120.0,2.0,1.0,70.0,2.0,6250.0
7405,Electronic City,435.0,1.0,1.0,22.0,1.0,5057.47
7406,Magadi Road,1116.0,2.0,1.0,51.89,2.0,4649.64
7407,Old Madras Road,1480.0,3.0,2.0,95.0,3.0,6418.92
7408,Hormavu,1000.0,2.0,2.0,50.0,2.0,5000.0
7409,HSR Layout,1145.0,2.0,2.0,46.0,2.0,4017.47
7410,Bommasandra,800.0,1.0,1.0,32.0,2.0,4000.0
7411,Thanisandra,1265.0,2.0,1.0,83.0,2.0,6561.26
7412,Devanahalli,1450.0,3.0,0.0,88.2,3.0,6082.76
7413,Other,1475.0,2.0,1.0,70.0,2.0,4745.76
7414,BTM 2nd Stage,1265.0,2.0,2.0,55.0,2.0,4347.83
7415,Anandapura,1200.0,2.0,0.0,58.0,2.0,4833.33
7416,1st Phase JP Nagar,2180.0,3.0,2.0,210.0,3.0,9633.03
7417,Brookefield,1080.0,2.0,3.0,50.0,2.0,4629.63
7418,Whitefield,2023.0,4.0,2.0,130.0,3.0,6426.1
7420,Kadubeesanahalli,1545.0,2.0,2.0,66.0,3.0,4271.84
7421,Kalena Agrahara,1804.0,3.0,2.0,166.0,3.0,9201.77
7423,6th Phase JP Nagar,1350.0,2.0,2.0,58.0,3.0,4296.3
7424,Hoodi,1108.0,2.0,1.0,74.23,2.0,6699.46
7425,Marathahalli,1730.0,3.0,2.0,115.0,3.0,6647.4
7426,Other,1427.0,2.0,3.0,70.0,3.0,4905.4
7427,Yelahanka,935.0,2.0,1.0,35.53,2.0,3800.0
7428,Sarjapura - Attibele Road,1073.0,2.0,2.0,31.77,2.0,2960.86
7429,Ananth Nagar,960.0,2.0,3.0,37.0,2.0,3854.17
7430,Thigalarapalya,2215.0,4.0,2.0,150.0,3.0,6772.01
7431,Electronic City Phase II,1125.0,2.0,1.0,32.49,2.0,2888.0
7432,Brookefield,1230.0,2.0,3.0,55.0,2.0,4471.54
7433,Mahadevpura,1438.0,2.0,2.0,89.0,2.0,6189.15
7434,7th Phase JP Nagar,1080.0,2.0,2.0,75.0,2.0,6944.44
7436,Marathahalli,1200.0,1.0,1.0,103.0,2.0,8583.33
7437,Uttarahalli,1590.0,3.0,2.0,58.0,3.0,3647.8
7438,Other,1350.0,3.0,2.0,68.0,3.0,5037.04
7439,Raja Rajeshwari Nagar,1400.0,2.0,2.0,48.0,3.0,3428.57
